Time, InitialDerivativeIntegrator1_init_cond, InitialDerivativeIntegrator1_t_o, x1, x2
6.069999999999915, 0, 2, 0.997688827378628, 1.0023110562904243
6.079999999999915, 0, 2, 0.997711823931406, 1.0022880608951585
6.089999999999915, 0, 2, 0.9977345916646512, 1.0022652943079082
6.099999999999914, 0, 2, 0.997757132855156, 1.0022427542519954
6.109999999999914, 0, 2, 0.9977794497570583, 1.0022204384733957
6.119999999999914, 0, 2, 0.9978015446020673, 1.0021983447405125
6.129999999999914, 0, 2, 0.9978234195996859, 1.0021764708439536
6.1399999999999135, 0, 2, 0.9978450769374324, 1.002154814596311
6.149999999999913, 0, 2, 0.9978665187810588, 1.002133373831942
6.159999999999913, 0, 2, 0.9978877472747675, 1.002112146406752
6.169999999999913, 0, 2, 0.9979087645414256, 1.0020911301979802
6.179999999999913, 0, 2, 0.9979295726827777, 1.0020703231039887
6.1899999999999125, 0, 2, 0.9979501737796553, 1.0020497230440502
6.199999999999912, 0, 2, 0.9979705698921855, 1.0020293279581414
6.209999999999912, 0, 2, 0.9979907630599966, 1.0020091358067367
6.219999999999912, 0, 2, 0.9980107553024224, 1.0019891445706035
6.229999999999912, 0, 2, 0.9980305486187041, 1.001969352250602
6.239999999999911, 0, 2, 0.9980501449881899, 1.001949756867483
6.249999999999911, 0, 2, 0.9980695463705332, 1.0019303564616922
6.259999999999911, 0, 2, 0.9980887547058888, 1.0019111490931722
6.269999999999911, 0, 2, 0.998107771915106, 1.0018921328411703
6.2799999999999105, 0, 2, 0.998126599899922, 1.0018733058040452
6.28999999999991, 0, 2, 0.9981452405431511, 1.0018546660990775
6.29999999999991, 0, 2, 0.9981636957088733, 1.0018362118622806
6.30999999999991, 0, 2, 0.9981819672426208, 1.0018179412482155
6.31999999999991, 0, 2, 0.9982000569715621, 1.0017998524298055
6.3299999999999095, 0, 2, 0.9982179667046855, 1.0017819435981536
6.339999999999909, 0, 2, 0.9982356982329794, 1.0017642129623614
6.349999999999909, 0, 2, 0.9982532533296116, 1.0017466587493504
6.359999999999909, 0, 2, 0.9982706337501064, 1.0017292792036847
6.369999999999909, 0, 2, 0.9982878412325206, 1.0017120725873947
6.379999999999908, 0, 2, 0.9983048774976168, 1.0016950371798048
6.389999999999908, 0, 2, 0.9983217442490359, 1.0016781712773595
6.399999999999908, 0, 2, 0.9983384431734672, 1.0016614731934546
6.409999999999908, 0, 2, 0.9983549759408173, 1.0016449412582675
6.419999999999908, 0, 2, 0.9983713442043769, 1.001628573818591
6.429999999999907, 0, 2, 0.998387549600986, 1.0016123692376668
6.439999999999907, 0, 2, 0.9984035937511979, 1.001596325895024
6.449999999999907, 0, 2, 0.9984194782594412, 1.0015804421863141
6.459999999999907, 0, 2, 0.99843520471418, 1.0015647165231534
6.4699999999999065, 0, 2, 0.9984507746880731, 1.0015491473329619
6.479999999999906, 0, 2, 0.998466189738131, 1.0015337330588077
6.489999999999906, 0, 2, 0.9984814514058716, 1.0015184721592503
6.499999999999906, 0, 2, 0.9984965612174747, 1.001503363108187
6.509999999999906, 0, 2, 0.9985115206839339, 1.0014884043947
6.519999999999905, 0, 2, 0.9985263313012086, 1.0014735945229054
6.529999999999905, 0, 2, 0.998540994550373, 1.0014589320118032
6.539999999999905, 0, 2, 0.9985555118977644, 1.0014444153951305
6.549999999999905, 0, 2, 0.9985698847951296, 1.0014300432212133
6.559999999999905, 0, 2, 0.9985841146797706, 1.0014158140528218
6.569999999999904, 0, 2, 0.9985982029746877, 1.001401726467027
6.579999999999904, 0, 2, 0.9986121510887224, 1.001387779055059
6.589999999999904, 0, 2, 0.9986259604166977, 1.0013739704221647
6.599999999999904, 0, 2, 0.9986396323395582, 1.001360299187469
6.6099999999999035, 0, 2, 0.9986531682245076, 1.0013467639838372
6.619999999999903, 0, 2, 0.9986665694251456, 1.0013333634577373
