Time, model.cp.theta, model.cp.x, model.cp.y, model.cp.z, model.cp.beta
0.48000000000000026, -0.03322449974926849, -0.01592571445695654, 0.47916008327872794, 0.8775830366474491, 0.4999990097367194
0.49000000000000027, -0.06664163776792169, -0.03192600038235509, 0.4783604542201739, 0.8775830481144532, 0.4999989858184583
0.5000000000000002, -0.10005877722760442, -0.04789063704926219, 0.47702668796591724, 0.8775830592321636, 0.49999896262876486
0.5100000000000002, -0.13347591808234144, -0.06380179836908788, 0.47516027381483966, 0.8775830699786071, 0.49999894021347147
0.5200000000000002, -0.16689306028339973, -0.07964171796539174, 0.4727632958189161, 0.8775830803325444, 0.4999989186168799
0.5300000000000002, -0.20031020377938552, -0.09539270901169745, 0.4698384304560481, 0.8775830902735118, 0.4999988978816739
0.5400000000000003, -0.23372734851634597, -0.11103718398047296, 0.46638894364140426, 0.877583099781862, 0.4999988780488348
0.5500000000000003, -0.2671444944378755, -0.12655767428122522, 0.46241868708060396, 0.8775831088388026, 0.4999988591575604
0.5600000000000003, -0.30056164148522696, -0.141936849765783, 0.4579320939688199, 0.8775831174264336, 0.49999884124518773
0.5700000000000003, -0.3339787895974286, -0.15715753807898938, 0.45293417404059966, 0.877583125527782, 0.4999988243471189
0.5800000000000003, -0.3673959387114036, -0.17220274383319617, 0.44743050797593564, 0.8775831331268364, 0.49999880849675143
0.5900000000000003, -0.4008130887620957, -0.18705566758515335, 0.4414272411688292, 0.8775831402085782, 0.4999987937254123
0.6000000000000003, -0.43423023968259666, -0.2016997245941021, 0.4349310768653076, 0.8775831467590107, 0.4999987800622956
0.6100000000000003, -0.46764739140427997, -0.21611856334013033, 0.42794926867855637, 0.8775831527651877, 0.49999876753440536
0.6200000000000003, -0.501064543856935, -0.23029608378211075, 0.42048961248952443, 0.8775831582152386, 0.49999875616650186
0.6300000000000003, -0.534481696968906, -0.24421645533483805, 0.41256043774204565, 0.8775831630983919, 0.49999874598105276
0.6400000000000003, -0.5678988506672358, -0.2578641345452928, 0.4041705981421968, 0.8775831674049964, 0.49999873699818864
0.6500000000000004, -0.6013160048778062, -0.2712238824482931, 0.3953294617722785, 0.8775831711265406, 0.4999987292356634
0.6600000000000004, -0.6347331595254881, -0.28428078158216, 0.3860469006304543, 0.8775831742556692, 0.49999872270881895
